entity_type,entity_a_id,entity_a_value,entity_a_degree,entity_b_id,entity_b_value,entity_b_degree,similarity_score,merge_rule
INJURY_TYPE,INJURY_TYPE::NO INJURY REPORTED,no injury reported,5,INJURY_TYPE::NO INJURY WAS REPORTED,No injury was reported,1,0.9,jaro_winkler
INJURY_TYPE,INJURY_TYPE::QUEIMADURA,queimadura,3,INJURY_TYPE::QUEINADURA,queinadura,1,0.9,jaro_winkler
INJURY_TYPE,INJURY_TYPE::TINGLING IN FINGERS,tingling in fingers,1,INJURY_TYPE::TINGLING IN THE FINGERS,tingling in the fingers,1,0.9,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SMALL ELECTRIC SHOCK,small electric shock,1,INJURY_TYPE::ELETRICAL SHOCK,eletrical shock,1,0.8966,severity_strip
INJURY_TYPE,INJURY_TYPE::SMALL ELECTRIC SHOCK,small electric shock,1,INJURY_TYPE::SLIGHT ELETRICAL SHOCK,slight eletrical shock,1,0.8966,severity_strip
INJURY_TYPE,INJURY_TYPE::MODERATE TO SLIGHT PAIN,moderate to slight pain,1,INJURY_TYPE::MODERATE PAIN,moderate pain,1,0.8966,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR FINGER LACERATION,minor finger laceration,3,INJURY_TYPE::FINGER TIP LACERATION,finger tip laceration,1,0.8947,severity_strip
INJURY_TYPE,INJURY_TYPE::FINGER LACERATIONS,finger lacerations,1,INJURY_TYPE::FINGER TIP LACERATION,finger tip laceration,1,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::FINGER LACERATION,Finger laceration,1,INJURY_TYPE::FINGER TIP LACERATION,finger tip laceration,1,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LACERATION & GRAZE,Laceration & Graze,1,INJURY_TYPE::LACERATION AND GRAZE,laceration and graze,1,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO INJURIES OCCURRED,No injuries occurred,7,INJURY_TYPE::NO INJURY OCCURRED,No injury occurred,4,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO INJURY REPORTED,no injury reported,5,INJURY_TYPE::NO INJURIES REPORTED,No injuries reported,1,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::POTENTIAL INJURIES,potential injuries,1,INJURY_TYPE::POTENTIAL FOR INJURIES,potential for injuries,1,0.8947,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MILD STATIC-LIKE ELECTRIC SHOCK,mild static-like electric shock,1,INJURY_TYPE::STATIC ELECTRIC SHOCK,static electric shock,1,0.8936,severity_strip
INJURY_TYPE,INJURY_TYPE::2ND GRADE THERMAL BURN,2nd grade thermal burn,1,INJURY_TYPE::2ND DEGREE THERMAL BURN,2nd degree thermal burn,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::CONTUSION,contusion,95,INJURY_TYPE::MILD CONCUSION,mild concusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::CONTUSION,contusion,95,INJURY_TYPE::CONFUSION,confusion,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MINOR CONTUSIONS,Minor contusions,1,INJURY_TYPE::MILD CONCUSION,mild concusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR CONTUSIONS,Minor contusions,1,INJURY_TYPE::CONFUSION,confusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR CONTUSION,minor contusion,11,INJURY_TYPE::MILD CONCUSION,mild concusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR CONTUSION,minor contusion,11,INJURY_TYPE::CONFUSION,confusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::CONTUSIONS,contusions,8,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::SMALL CONTUSION,small contusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::CONFUSION,confusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::CONTUSION INJURY,contusion injury,2,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::SLIGHT CONTUSION,slight contusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD CONCUSION,mild concusion,1,INJURY_TYPE::SEVERE CONTUSION,severe contusion,2,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::CONTUSIONS,contusions,8,INJURY_TYPE::CONFUSION,confusion,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SMALL CONTUSION,small contusion,1,INJURY_TYPE::CONFUSION,confusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::CONFUSION,confusion,1,INJURY_TYPE::CONTUSION INJURY,contusion injury,2,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::CONFUSION,confusion,1,INJURY_TYPE::SLIGHT CONTUSION,slight contusion,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::CONFUSION,confusion,1,INJURY_TYPE::SEVERE CONTUSION,severe contusion,2,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::SLIGHT LESO,slight leso,1,INJURY_TYPE::LES?O,les?o,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::LES?O,les?o,1,INJURY_TYPE::SMALL LESO,small leso,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::LIGAMENTOUS INJURY,ligamentous injury,2,INJURY_TYPE::LIGAMENTS,ligaments,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NON WORK RELATED,non work related,3,INJURY_TYPE::NON WORK RELATED LTI,Non Work Related LTI,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::RISK OF FALL,risk of fall,1,INJURY_TYPE::RISK OF FALLING,risk of falling,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::S-2 %,S-2 %,1,INJURY_TYPE::S-2%,S-2%,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SCORIA??O,scoria??o,1,INJURY_TYPE::SCORIA??ES,scoria??es,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SCORIA??O,scoria??o,1,INJURY_TYPE::MILD SCORIA??ES,mild scoria??es,1,0.8889,severity_strip
INJURY_TYPE,INJURY_TYPE::UNDISPLACED FRACTURE,undisplaced fracture,1,INJURY_TYPE::UNDISPLACED TUFT FRACTURE,undisplaced tuft fracture,1,0.8889,jaro_winkler
INJURY_TYPE,INJURY_TYPE::CONTUSED LACERATED WOUND,Contused lacerated wound,1,INJURY_TYPE::CONTUSED-AND-LACERATED WOUND,contused-and-lacerated wound,1,0.8846,jaro_winkler
INJURY_TYPE,INJURY_TYPE::CONTUSION WOUND,Contusion wound,4,INJURY_TYPE::CONTUSION AND SMALL WOUND,Contusion and small wound,1,0.8824,severity_strip
INJURY_TYPE,INJURY_TYPE::CONTUSION WOUNDS,Contusion wounds,1,INJURY_TYPE::CONTUSION AND SMALL WOUND,Contusion and small wound,1,0.8824,severity_strip
INJURY_TYPE,INJURY_TYPE::CUT TO FOREHEAD,cut to forehead,1,INJURY_TYPE::CUT TO THE FOREHEAD,cut to the forehead,1,0.8824,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LIGAMENT TRO,Ligament TRO,1,INJURY_TYPE::LIGAMENT TEAR,Ligament Tear,1,0.88,jaro_winkler
INJURY_TYPE,INJURY_TYPE::ELECTRICAL SHOCK,electrical shock,1,INJURY_TYPE::ELECTRICAL SHORTS,electrical shorts,1,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LOSING BALANCE,losing balance,1,INJURY_TYPE::LOSING HIS BALANCE,losing his balance,1,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO ONE WAS INJURED,No one was injured,16,INJURY_TYPE::NO ONE INJURED,No one injured,2,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO ONE INJURED,No one injured,2,INJURY_TYPE::NO ONE GOT INJURED,No one got injured,1,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NOBODY WAS INJURED,Nobody was injured,8,INJURY_TYPE::NOBODY INJURED,Nobody injured,1,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NOBODY INJURED,Nobody injured,1,INJURY_TYPE::NOBODY GOT INJURED,Nobody got injured,3,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NON WORK RELATED,non work related,3,INJURY_TYPE::NON-WORK-RELATED INJURY,non-work-related injury,1,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SCORIA??O,scoria??o,1,INJURY_TYPE::SCORIAO,scoriao,2,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SCRATCH,scratch,11,INJURY_TYPE::SCRATCHED,scratched,3,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SCRATCH INJURY,scratch injury,3,INJURY_TYPE::SCRATCHED,scratched,3,0.875,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MINOR SCRATCH,minor scratch,18,INJURY_TYPE::SCRATCHED,scratched,3,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::SMALL SCRATCH,small scratch,6,INJURY_TYPE::SCRATCHED,scratched,3,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR SCRATCH INJURY,minor scratch injury,2,INJURY_TYPE::SCRATCHED,scratched,3,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::SUPERFICIAL SCRATCH,superficial scratch,2,INJURY_TYPE::SCRATCHED,scratched,3,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::SCRATCHED,scratched,3,INJURY_TYPE::DEEP SCRATCH,DEEP SCRATCH,1,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::SCRATCHED,scratched,3,INJURY_TYPE::SUPERFICIAL SCRATCH INJURY,superficial scratch injury,1,0.875,severity_strip
INJURY_TYPE,INJURY_TYPE::NO INJURIES RELATED,no injuries related,1,INJURY_TYPE::NO INJURIES REPORTED,No injuries reported,1,0.8718,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SWELLING AND BRUISING,swelling and bruising,1,INJURY_TYPE::SWELLING/ BRUISING,swelling/ bruising,1,0.8718,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO PERSONNEL INJURY,No personnel injury,3,INJURY_TYPE::NO PERSONAL INJURY,No Personal injury,1,0.8696,jaro_winkler
INJURY_TYPE,INJURY_TYPE::DISLOCATE LEFT SHOULDER_X000D_,dislocate left shoulder_x000D_,1,INJURY_TYPE::DISLOCATE LEFT SHOULDER,Dislocate left shoulder,1,0.8679,jaro_winkler
INJURY_TYPE,INJURY_TYPE::FIRST DEGREE BURN INJURY,First degree Burn injury,2,INJURY_TYPE::FIRST-DEGREE BURNING,first-degree burning,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::FIRST DEGREE BURNS,first degree burns,2,INJURY_TYPE::FIRST-DEGREE BURNING,first-degree burning,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::FIRST DEGREE BURN,first degree burn,4,INJURY_TYPE::FIRST-DEGREE BURNING,first-degree burning,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO INJURY REPORTED,no injury reported,5,INJURY_TYPE::NO INJURY TO REPORT,No injury to report,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NON WORK RELATED,non work related,3,INJURY_TYPE::NON WORK RELATED CASE,Non Work Related Case,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NONE WORK RELATED INJURY,none work related injury,1,INJURY_TYPE::NON WORK RELATED LTI,Non Work Related LTI,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::PARTIAL AVULSION,partial avulsion,1,INJURY_TYPE::PARTIAL NAIL AVULSION,partial nail avulsion,1,0.8649,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO INJURIES SUSTAINED,No injuries sustained,4,INJURY_TYPE::NO INJURY WAS SUSTAINED,No injury was sustained,1,0.8636,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LEFT KNEE JOINT CONTUSION,left knee joint contusion,1,INJURY_TYPE::LEFT ANKLE-JOINT CONTUSION,left ankle-joint contusion,1,0.8627,jaro_winkler
INJURY_TYPE,INJURY_TYPE::ARC EYE,arc eye,1,INJURY_TYPE::ARC-EYE,Arc-Eye,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::BROKEN TOE,broken toe,1,INJURY_TYPE::BROKEN BONES,broken bones,4,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::BROKEN TOE,broken toe,1,INJURY_TYPE::BROKEN BONE,broken bone,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::CERVICAL PAIN,cervical pain,3,INJURY_TYPE::CERVICAL STRAIN,cervical strain,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SMALL CUT / LACERATION,small cut / laceration,1,INJURY_TYPE::CUTS AND LACERATIONS,cuts and lacerations,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::DISLOCATED SHOULDER,Dislocated shoulder,1,INJURY_TYPE::DISLOCATE LEFT SHOULDER,Dislocate left shoulder,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::FAC,FAC,2,INJURY_TYPE::FACE INJURY,face injury,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::INJURIES,injuries,294,INJURY_TYPE::INJURED,injured,7,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SUPERFICIAL INJURIES,superficial injuries,3,INJURY_TYPE::INJURED,injured,7,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::INJURED,injured,7,INJURY_TYPE::MINOR INJURIES,minor injuries,12,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::INJURED,injured,7,INJURY_TYPE::SLIGHT INJURIES,slight injuries,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::INJURES,injures,1,INJURY_TYPE::INJURIED,injuried,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MINOR LACERATION,minor laceration,47,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::LACERATION,laceration,102,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LACERATIONS,lacerations,18,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SUPERFICIAL LACERATION,superficial laceration,5,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::DEEP LACERATION,deep laceration,3,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::LACERATION INJURY,laceration injury,11,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SMALL LACERATION,small laceration,18,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MILD SUPERFICIAL LACERATION,mild superficial laceration,1,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SMALL LACERATION INJURY,small laceration injury,1,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,INJURY_TYPE::MINOR SUPERFICIAL LACERATION,minor superficial laceration,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::LACERANTING INJURY,laceranting injury,1,INJURY_TYPE::MINOR LACERATIONS,minor lacerations,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MATERIAL DAMAGE,material damage,4,INJURY_TYPE::MATERIAL DAMAGE ONLY,Material damage only,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MATERIAL DAMAGES,material damages,2,INJURY_TYPE::MATERIAL DAMAGE ONLY,Material damage only,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MECHANICAL FAILURE EVENT,mechanical failure event,1,INJURY_TYPE::MECHANICAL FAILURE,mechanical failure,3,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MUSCLE STRAIN,muscle strain,8,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SLIGHT MUSCLE STRAIN,slight muscle strain,2,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR MUSCLE STRAIN,minor muscle strain,3,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MUSCULAR PAIN,muscular pain,2,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MILD MUSCLE STRAIN,mild muscle strain,1,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MUSCULAR STRAIN,muscular strain,2,INJURY_TYPE::SMALL MUSCLE STRAIN,small muscle strain,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::NO INJURY WAS REPORTED,No injury was reported,1,INJURY_TYPE::NO INJURY HAS BEEN REPORTED,no injury has been reported,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::NO INJURY WAS REPORTED,No injury was reported,1,INJURY_TYPE::NO INJURIES REPORTED,No injuries reported,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SPRAIN INJURY,sprain injury,2,INJURY_TYPE::SPRAINED,sprained,6,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SPRAIN INJURY,sprain injury,2,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::SPRAIN,sprain,33,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::MILD SPRAIN,Mild sprain,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::MINOR SPRAIN INJURY,minor sprain injury,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::SEVERE SPRAIN,severe sprain,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::MINOR SPRAIN,minor sprain,3,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAINED,sprained,6,INJURY_TYPE::SLIGHT SPRAIN,slight sprain,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::SPRAIN,sprain,33,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,INJURY_TYPE::MILD SPRAIN,Mild sprain,2,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,INJURY_TYPE::MINOR SPRAIN INJURY,minor sprain injury,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,INJURY_TYPE::SEVERE SPRAIN,severe sprain,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,INJURY_TYPE::MINOR SPRAIN,minor sprain,3,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::MINOR SPRAINED,minor sprained,1,INJURY_TYPE::SLIGHT SPRAIN,slight sprain,1,0.8571,severity_strip
INJURY_TYPE,INJURY_TYPE::THORAXIC PAIN,thoraxic pain,1,INJURY_TYPE::THORACIC SPRAIN,thoracic sprain,1,0.8571,jaro_winkler
INJURY_TYPE,INJURY_TYPE::LACERATION AND CRUSHING INJURY,laceration and crushing injury,1,INJURY_TYPE::LACERATION AND CONTUSION,laceration and contusion,1,0.8511,jaro_winkler
INJURY_TYPE,INJURY_TYPE::RIGHT ANKLE JOINT STRAIN,right ankle joint strain,1,INJURY_TYPE::RIGHT KNEE JOINT SPRAIN,right knee joint sprain,1,0.8511,jaro_winkler
INJURY_TYPE,INJURY_TYPE::UNDISPLACED FRACTURE,undisplaced fracture,1,INJURY_TYPE::UNDISPLACED CLOSED FRACTURE,Undisplaced closed fracture,1,0.8511,jaro_winkler
LOCATION,LOCATION::CITY:ZOBSOLETE - PARIS,zObsolete - Paris,48,LOCATION::CITY:PARIS,Paris,8,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:ZOBSOLETE - ALBANIA,zObsolete - Albania,208,LOCATION::COUNTRY:ALBANIA,Albania,12,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:ZOBSOLETE - GERMANY,zObsolete - Germany,37,LOCATION::COUNTRY:GERMANY,Germany,9,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:ZOBSOLETE - GREECE,zObsolete - Greece,297,LOCATION::COUNTRY:GREECE,Greece,5,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:ZOBSOLETE - ISRAEL,zObsolete - Israel,3,LOCATION::COUNTRY:ISRAEL,Israel,59,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:ZOBSOLETE - LIBYA,zObsolete - Libya,9,LOCATION::COUNTRY:LIBYA,Libya,5,1.0,obsolete_prefix
LOCATION,LOCATION::COUNTRY:THAILAND,Thailand,25,LOCATION::COUNTRY:ZOBSOLETE - THAILAND,zObsolete - Thailand,5,1.0,obsolete_prefix
LOCATION,LOCATION::ILT 3 & PLEM (LTIZ) PIPELINES AND UMBILICAL 500MT ZONE,ILT 3 & PLEM (LTIZ) Pipelines and Umbilical 500mt zone,1,LOCATION::ILT 3 & PLEM (LTIZ) PIPELINE AND UMBILICAL 500MT ZONE,ILT 3 & PLEM (LTIZ) Pipeline and Umbilical 500mt zone,1,0.9907,near_exact
LOCATION,LOCATION::STU APPICATIONS TERMINATION AREA,STU Appications termination area,1,LOCATION::STU APPLICATIONS TERMINATION AREA,STU Applications termination area,1,0.9846,near_exact
LOCATION,LOCATION::THERMOPLASTIC UMBILICAL FACTORY,Thermoplastic Umbilical Factory,1,LOCATION::THERMOPLASTIC UMBILICALS FACTORY,Thermoplastic Umbilicals Factory,1,0.9841,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - VENDOR SITE AND LOCATION: GHANA. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Vendor Site and Location: Ghana. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - VENDOR SITE AND LOCATION: GUYANA. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Vendor Site and Location: Guyana. Please update lookup table.,2,0.9836,near_exact
LOCATION,LOCATION::WEST INTERCONNECTING PIPE RACK,West Interconnecting Pipe Rack,1,LOCATION::WEST INTERCONNECTING PIPERACK,West Interconnecting Piperack,1,0.9831,near_exact
LOCATION,LOCATION::EMERGENCY DIESEL GENERATOR,Emergency Diesel Generator,1,LOCATION::EMERGENCY DIESEL GENERATORS,Emergency Diesel Generators,1,0.9811,near_exact
LOCATION,LOCATION::ROMASHKA” CAMP MEDICAL POST,Romashka” Camp Medical Post,3,LOCATION::ROMASHKA CAMP MEDICAL POST,Romashka camp medical post,1,0.9811,near_exact
LOCATION,LOCATION::SAFE OVER BOARDING LOCATION,safe over boarding location,1,LOCATION::SAFE OVERBOARDING LOCATION,safe overboarding location,1,0.9811,near_exact
LOCATION,LOCATION::SHORE SIDE MEDICAL FACILITY,shore side medical facility,1,LOCATION::SHORESIDE MEDICAL FACILITY,shoreside medical facility,1,0.9811,near_exact
LOCATION,LOCATION::SCOLTY AND CRATHES FIELDS,Scolty and Crathes fields,1,LOCATION::SCOLTY AND CRATHES FIELD,Scolty and Crathes Field,1,0.9796,near_exact
LOCATION,LOCATION::TEST & TRANSPORTATION HUB,Test & Transportation Hub,2,LOCATION::TEST & TRNSPORTATION HUB,Test & Trnsportation Hub,2,0.9796,near_exact
LOCATION,LOCATION::ADMINISTRATION BUILDING,administration building,2,LOCATION::ADMINISTRATION BUILDINGS,Administration Buildings,1,0.9787,near_exact
LOCATION,LOCATION::ALEXANDROUPOLIS HOSPITAL,Alexandroupolis hospital,3,LOCATION::ALEXANDROUPOLI HOSPITAL,Alexandroupoli hospital,1,0.9787,near_exact
LOCATION,LOCATION::SUBSEA SERVICES WORKSHOP,Subsea Services Workshop,1,LOCATION::SUBSEA SERVICE WORKSHOP,subsea service workshop,1,0.9787,near_exact
LOCATION,LOCATION::ACCOMMODATION CORRIDOR,accommodation corridor,1,LOCATION::ACCOMMODATION CORRIDORS,accommodation corridors,1,0.9778,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BUILDING,administrative building,5,LOCATION::ADMINISTRATIVE BULDING,Administrative Bulding,1,0.9778,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BUILDING,administrative building,5,LOCATION::ADMINISTRATIVE BUIDING,administrative buiding,1,0.9778,near_exact
LOCATION,LOCATION::SAFE OVER BOARDING AREA,safe over boarding area,2,LOCATION::SAFE OVERBOARDING AREA,safe overboarding area,1,0.9778,near_exact
LOCATION,LOCATION::WELL SERVICE PUMPS AREA,Well Service Pumps area,1,LOCATION::WELL SERVICE PUMP AREA,well service pump area,1,0.9778,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: UNITED KINGDOM - LONDON. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases and Location: United Kingdom - London. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: UNITED KINGDOM - ELLON. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases and Location: United Kingdom - Ellon. Please update lookup table.,1,0.977,near_exact
LOCATION,LOCATION::SOUTH CAMP CHECK POINT,South Camp check point,1,LOCATION::SOUTH CAMP CHECKPOINT,South camp checkpoint,1,0.9767,near_exact
LOCATION,LOCATION::FIRE WATER PUMP HOUSE,Fire Water Pump House,1,LOCATION::FIREWATER PUMP HOUSE,firewater pump house,1,0.9756,near_exact
LOCATION,LOCATION::MAIN MARSHALLING YARD,Main Marshalling Yard,1,LOCATION::MAIN MARSHALING YARD,Main Marshaling Yard,1,0.9756,near_exact
LOCATION,"LOCATION::WEATHERFORD, OKLAHOMA","Weatherford, Oklahoma",1,LOCATION::WEATHERFORD OKLAHOMA,Weatherford Oklahoma,1,0.9756,near_exact
LOCATION,LOCATION::ZUNI ST & W136TH AVE,Zuni St & W136th Ave,1,LOCATION::ZUNI ST & W 136TH AVE,Zuni St & W 136th Ave,1,0.9756,near_exact
LOCATION,LOCATION::56 POLITECHNIOU STR,56 Politechniou Str,1,LOCATION::56 POLITECHNIOU STR.,56 Politechniou str.,1,0.9744,near_exact
LOCATION,LOCATION::AFT. MOORING STATION,Aft. Mooring station,1,LOCATION::AFT MOORING STATION,aft mooring station,4,0.9744,near_exact
